Battle of Alesia
56,40
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6
6,6,5,5,5,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,7,7,7,7,7,7,7,7,7,5,5,5,6,6
6,6,5,7,7,7,7,7,7,7,7,7,7,7,7,7,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,5,6,6
6,6,7,7,7,7,7,7,7,10,7,8,8,4,4,8,8,10,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,10,7,8,8,4,4,8,8,10,7,7,7,7,7,6,6
6,6,7,7,7,7,7,7,7,10,7,8,8,4,4,8,8,10,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,10,7,8,8,4,4,8,8,10,7,7,7,7,7,6,6
6,7,7,7,7,7,7,6,7,10,7,8,8,4,4,8,8,10,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,7,10,7,8,8,4,4,8,8,10,7,7,7,7,7,7,7,6
6,6,7,7,6,6,6,6,6,10,6,8,8,4,4,8,8,10,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,7,8,8,4,4,8,8,10,6,7,7,7,7,7,6,6
6,6,6,6,6,6,6,6,10,6,8,8,4,4,8,8,10,0,0,0,0,0,0,1,1,1,1,1,5,1,1,1,1,1,0,0,0,0,10,7,8,8,4,4,8,8,10,6,6,6,6,6,6,7,6,6
6,6,6,6,6,6,6,6,10,6,8,8,4,4,8,8,10,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,10,0,8,8,4,4,8,8,10,6,6,6,6,6,6,6,6,6
6,6,6,6,6,6,6,3,10,6,8,8,4,4,8,8,10,0,0,0,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,0,10,0,8,8,4,4,8,8,10,6,6,3,6,6,6,6,6,6
6,6,6,3,3,3,3,3,3,3,3,3,4,8,8,10,0,0,0,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,5,5,5,10,0,8,8,4,4,8,8,3,3,3,3,3,3,3,3,3,6,6
6,6,3,3,3,3,3,3,3,3,3,3,3,8,8,10,0,5,5,5,5,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,5,1,5,8,8,4,4,8,3,3,3,3,3,3,3,3,3,3,3,6
6,3,3,3,3,3,3,3,3,3,3,3,3,3,10,0,5,5,5,5,1,1,1,1,3,3,3,3,3,3,3,3,3,1,1,1,1,1,5,8,8,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3
6,3,3,3,3,3,3,3,3,3,3,3,3,3,10,0,5,5,5,1,1,1,3,3,3,3,3,3,1,3,3,3,3,3,3,1,1,1,5,8,8,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,1,1,1,3,3,3,1,1,1,1,0,1,1,1,1,3,3,3,1,1,1,5,8,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6,3,3,3,3,3,3,3,3,3,3,3,3,3,0,5,5,5,1,1,3,3,1,1,1,0,0,0,0,0,0,0,1,1,1,3,3,1,1,5,8,8,4,3,3,3,3,3,3,3,3,3,3,3,3,3
6,3,3,3,3,3,3,3,3,3,3,3,3,3,0,5,5,5,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,5,8,8,4,3,3,3,3,3,3,3,3,3,3,3,3,3
6,6,3,3,3,3,3,3,3,3,3,3,3,10,5,5,5,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,5,8,8,4,3,3,3,3,3,3,3,3,3,3,3,6
6,6,5,3,3,3,3,3,3,3,3,3,8,8,10,5,5,5,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,1,5,8,8,4,4,3,3,3,3,3,3,3,3,3,6,6
6,6,5,5,0,0,10,3,8,8,4,4,8,8,10,5,5,5,1,1,3,3,1,1,1,0,0,0,0,0,0,0,1,1,1,3,3,1,1,5,12,5,8,8,4,4,8,8,10,3,0,0,5,5,6,6
6,6,5,5,0,0,10,0,8,8,4,4,8,8,10,5,5,5,1,1,1,3,3,3,1,1,1,1,0,1,1,1,1,3,3,3,1,1,1,5,12,5,8,8,4,4,8,8,10,0,0,0,5,5,6,6
6,6,5,5,0,0,0,10,0,8,8,4,4,8,8,10,5,5,5,1,1,1,3,3,3,3,3,3,1,3,3,3,3,3,3,1,1,1,5,5,10,0,8,8,4,4,8,8,10,0,0,0,5,5,6,6
6,6,5,5,0,0,0,10,0,8,8,4,4,8,8,10,5,5,5,5,1,1,1,1,3,3,3,3,3,3,3,3,3,1,1,1,1,5,5,5,5,10,0,8,8,4,4,8,8,10,0,0,5,5,6,6
6,6,5,5,0,0,0,0,10,0,8,8,4,4,8,8,10,5,5,5,5,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,5,5,5,5,0,10,0,8,8,4,4,8,8,10,0,0,5,5,6,6
6,6,5,5,0,0,0,0,10,0,8,8,4,4,8,8,10,0,10,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,0,0,0,10,0,8,8,4,4,8,8,10,0,0,5,5,6,6
6,6,5,5,0,0,0,0,10,0,8,8,4,4,8,8,10,0,10,10,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,10,0,0,0,10,0,8,8,4,4,8,8,10,0,0,5,5,6,6
6,6,5,5,0,0,0,0,0,10,0,8,8,4,4,8,8,10,10,10,10,10,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10,0,0,0,10,0,8,8,4,4,8,8,10,0,0,5,5,6,6
6,6,5,5,0,0,0,0,0,10,0,10,10,4,4,10,10,10,10,10,10,10,10,12,12,12,12,12,5,12,12,12,12,12,10,10,10,10,0,0,10,0,10,10,4,4,10,10,10,0,0,0,5,5,6,6
6,6,5,5,0,0,0,0,0,10,0,10,10,4,4,10,10,10,10,10,10,10,10,10,12,12,12,12,12,12,12,12,12,10,10,10,10,10,0,0,10,0,10,10,4,4,10,10,10,0,0,0,5,5,6,6
6,6,5,5,0,0,0,0,0,10,0,10,10,4,4,10,10,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,0,10,0,10,10,4,4,10,10,10,0,0,0,5,5,6,6
6,6,5,5,0,0,0,0,10,0,10,10,4,4,10,10,10,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,10,0,10,10,4,4,10,10,10,0,0,0,0,5,5,6,6
6,6,5,5,0,0,0,0,10,0,10,10,4,4,10,10,10,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,10,0,10,10,4,4,10,10,10,0,0,0,0,5,5,6,6
6,6,5,5,0,0,0,10,0,10,10,4,4,10,10,10,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,0,10,10,4,4,10,10,10,0,0,0,0,0,5,5,6,6
